team_id,team_name,id,name,positionId,shirtNumber,member_photo,height,age,dateOfBirth,ccode,cname,role.fallback,rating,goals,penalties,assists,rcards,ycards,positionIds,positionIdsDesc,transferValue,injured,injury.id,injury.expectedReturn,team_logo
6710,Mexico,1254394.0,Obed Vargas,2.0,18.0,https://images.fotmob.com/image_resources/playerimages/1254394.png,175.0,20.0,2005-08-05,9906,Atletico Madrid,Midfielder,6.14,0.0,0.0,0.0,0.0,0.0,"66,76,85,78","CDM,CM,CAM,LM",10041466.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9906.png
6710,Mexico,1670377.0,Gilberto Mora,2.0,19.0,https://images.fotmob.com/image_resources/playerimages/1670377.png,160.0,17.0,2008-10-14,162418,Tijuana,Midfielder,6.44,0.0,0.0,0.0,0.0,0.0,"73,106,86,88,79","CM,ST,CAM,LW,LM",9784114.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/162418.png
6710,Mexico,527616.0,Luis Chávez,2.0,24.0,https://images.fotmob.com/image_resources/playerimages/527616.png,178.0,30.0,1996-01-15,9763,Dinamo Moscow,Midfielder,,0.0,0.0,0.0,0.0,0.0,64,CDM,3633992.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9763.png
6710,Mexico,720737.0,Roberto Alvarado,2.0,25.0,https://images.fotmob.com/image_resources/playerimages/720737.png,172.0,27.0,1998-09-07,7807,Chivas,Midfielder,7.84,0.0,0.0,1.0,0.0,0.0,"84,103,105,37","CAM,RW,ST,CB",5867557.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7807.png
6710,Mexico,1170238.0,Brian Gutiérrez,2.0,26.0,https://images.fotmob.com/image_resources/playerimages/1170238.png,178.0,23.0,2003-06-17,7807,Chivas,Midfielder,6.49,0.0,0.0,0.0,0.0,0.0,"75,86,64,107","CM,CAM,CDM,LW",6889241.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7807.png
6710,Mexico,292313.0,Raul Jiménez,3.0,9.0,https://images.fotmob.com/image_resources/playerimages/292313.png,188.0,35.0,1991-05-05,8602,Wolverhampton Wanderers,Attacker,7.61,2.0,1.0,0.0,0.0,0.0,115,ST,4004220.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8602.png
6710,Mexico,728365.0,Alexis Vega,3.0,10.0,https://images.fotmob.com/image_resources/playerimages/728365.png,172.0,28.0,1997-11-25,6618,Toluca,Attacker,,0.0,0.0,0.0,0.0,0.0,"87,86,106,103","LW,CAM,ST,RW",4855292.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/6618.png
6710,Mexico,954092.0,Santiago Giménez,3.0,11.0,https://images.fotmob.com/image_resources/playerimages/954092.png,183.0,25.0,2001-04-18,8564,Milan,Attacker,5.75,0.0,0.0,0.0,0.0,0.0,104,ST,20083802.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8564.png
6710,Mexico,1456983.0,Armando González,3.0,14.0,https://images.fotmob.com/image_resources/playerimages/1456983.png,178.0,23.0,2003-04-20,7807,Chivas,Attacker,,0.0,0.0,0.0,0.0,0.0,"105,84","ST,CAM",4187040.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7807.png
6710,Mexico,720560.0,Julián Quiñones,3.0,16.0,https://images.fotmob.com/image_resources/playerimages/720560.png,176.0,29.0,1997-03-24,101919,Al Qadsiah,Attacker,8.06,2.0,0.0,1.0,0.0,0.0,"104,107","ST,LW",10925339.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/101919.png
6710,Mexico,977404.0,César Huerta,3.0,21.0,https://images.fotmob.com/image_resources/playerimages/977404.png,171.0,25.0,2000-12-03,8635,Anderlecht,Attacker,,0.0,0.0,0.0,0.0,0.0,"83,107,77","RW,LW,CM",3781331.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8635.png
6710,Mexico,558539.0,Guillermo Martínez,3.0,22.0,https://images.fotmob.com/image_resources/playerimages/558539.png,180.0,31.0,1995-03-15,1946,Pumas,Attacker,,0.0,0.0,0.0,0.0,0.0,115,ST,1117487.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/1946.png
6316,South Africa,179919.0,Hugo Broos,,,https://images.fotmob.com/image_resources/playerimages/179919.png,180.0,74.0,1952-04-10,BEL,Belgium,Coach,,,,,,,,,,,,,https://images.fotmob.com/image_resources/logo/teamlogo/bel.png
6316,South Africa,253991.0,Ronwen Williams,0.0,1.0,https://images.fotmob.com/image_resources/playerimages/253991.png,184.0,34.0,1992-01-21,4530,Mamelodi Sundowns FC,Keeper,7.25,0.0,0.0,0.0,0.0,0.0,11,GK,485782.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,787099.0,Sipho Chaine,0.0,16.0,https://images.fotmob.com/image_resources/playerimages/787099.png,186.0,29.0,1996-12-14,7866,Orlando Pirates,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,755548.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,428006.0,Ricardo Goss,0.0,22.0,https://images.fotmob.com/image_resources/playerimages/428006.png,181.0,32.0,1994-04-02,4530,Mamelodi Sundowns FC,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,110797.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1680696.0,Khulumani Ndamane,1.0,3.0,https://images.fotmob.com/image_resources/playerimages/1680696.png,183.0,22.0,2004-02-05,4530,Mamelodi Sundowns FC,Defender,,0.0,0.0,0.0,0.0,0.0,36,CB,396326.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1600334.0,Ime Okon,1.0,5.0,https://images.fotmob.com/image_resources/playerimages/1600334.png,187.0,22.0,2004-02-20,9904,Hannover 96,Defender,7.51,0.0,0.0,0.0,0.0,0.0,37,CB,1770254.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9904.png
6316,South Africa,616179.0,Aubrey Modiba,1.0,6.0,https://images.fotmob.com/image_resources/playerimages/616179.png,167.0,30.0,1995-07-22,4530,Mamelodi Sundowns FC,Defender,7.67,0.0,0.0,0.0,0.0,0.0,"38,59","LB,LWB",829163.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1719066.0,Mbekezeli Mbokazi,1.0,14.0,https://images.fotmob.com/image_resources/playerimages/1719066.png,180.0,20.0,2005-09-19,6397,Chicago Fire FC,Defender,6.9,0.0,0.0,0.0,0.0,0.0,36,CB,845953.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/6397.png
6316,South Africa,1451566.0,Kamogelo Sebelebele,1.0,18.0,https://images.fotmob.com/image_resources/playerimages/1451566.png,166.0,23.0,2002-07-21,7866,Orlando Pirates,Defender,,0.0,0.0,0.0,0.0,0.0,"32,83","RB,RW",537448.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,1680659.0,Samukele Kabini,1.0,18.0,https://images.fotmob.com/image_resources/playerimages/1680659.png,181.0,22.0,2004-03-15,9917,Molde,Defender,,0.0,0.0,0.0,0.0,0.0,38,LB,1911749.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9917.png
6316,South Africa,716819.0,Nkosinathi Sibisi,1.0,19.0,https://images.fotmob.com/image_resources/playerimages/716819.png,177.0,30.0,1995-09-22,7866,Orlando Pirates,Defender,,0.0,0.0,0.0,0.0,0.0,36,CB,765783.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,940010.0,Khuliso Mudau,1.0,20.0,https://images.fotmob.com/image_resources/playerimages/940010.png,181.0,31.0,1995-04-26,4530,Mamelodi Sundowns FC,Defender,7.67,0.0,0.0,0.0,0.0,0.0,"32,51,33","RB,RWB,CB",513583.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1469826.0,Olwethu Makhanya,1.0,24.0,https://images.fotmob.com/image_resources/playerimages/1469826.png,188.0,22.0,2004-04-30,191716,Philadelphia Union,Defender,,0.0,0.0,0.0,0.0,0.0,36,CB,1930929.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/191716.png
6316,South Africa,1579341.0,Thabang Matuludi,1.0,25.0,https://images.fotmob.com/image_resources/playerimages/1579341.png,189.0,27.0,1999-01-14,149600,Polokwane City,Defender,,0.0,0.0,0.0,0.0,0.0,32,RB,419681.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/149600.png
6316,South Africa,1202481.0,Bradley Cross,1.0,26.0,https://images.fotmob.com/image_resources/playerimages/1202481.png,175.0,25.0,2001-01-30,6279,Kaizer Chiefs,Defender,,0.0,0.0,0.0,0.0,0.0,"38,37","LB,CB",347389.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/6279.png
6316,South Africa,848361.0,Teboho Mokoena,2.0,4.0,https://images.fotmob.com/image_resources/playerimages/848361.png,176.0,29.0,1997-01-24,4530,Mamelodi Sundowns FC,Midfielder,6.55,0.0,0.0,0.0,0.0,0.0,"66,75,86","CDM,CM,CAM",1261702.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1124424.0,Thalente Mbatha,2.0,5.0,https://images.fotmob.com/image_resources/playerimages/1124424.png,180.0,26.0,2000-03-06,7866,Orlando Pirates,Midfielder,6.2,0.0,0.0,0.0,0.0,0.0,"64,73,85","CDM,CM,CAM",864734.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,303609.0,Themba Zwane,2.0,11.0,https://images.fotmob.com/image_resources/playerimages/303609.png,170.0,36.0,1989-08-03,4530,Mamelodi Sundowns FC,Midfielder,,0.0,0.0,0.0,0.0,0.0,"85,74","CAM,CM",60000.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1107735.0,Yaya Sithole,2.0,13.0,https://images.fotmob.com/image_resources/playerimages/1107735.png,188.0,27.0,1999-03-03,188163,Tondela,Midfielder,7.59,0.0,0.0,0.0,0.0,0.0,"66,76","CDM,CM",435110.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/188163.png
6316,South Africa,1178629.0,Jayden Adams,2.0,23.0,https://images.fotmob.com/image_resources/playerimages/1178629.png,175.0,25.0,2001-05-05,RSA,South Africa,Midfielder,,0.0,0.0,0.0,0.0,0.0,"66,77,55","CDM,CM,CB",316800.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/rsa.png
6316,South Africa,1054166.0,Oswin Appollis,3.0,7.0,https://images.fotmob.com/image_resources/playerimages/1054166.png,171.0,24.0,2001-08-25,7866,Orlando Pirates,Attacker,6.0,0.0,0.0,0.0,0.0,0.0,"87,83,85,72","LW,RW,CAM,RM",820378.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,1289611.0,Tshepang Moremi,3.0,8.0,https://images.fotmob.com/image_resources/playerimages/1289611.png,168.0,25.0,2000-10-02,7866,Orlando Pirates,Attacker,,0.0,0.0,0.0,0.0,0.0,"87,83","LW,RW",614653.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,881500.0,Lyle Foster,3.0,9.0,https://images.fotmob.com/image_resources/playerimages/881500.png,185.0,25.0,2000-09-03,8191,Burnley,Attacker,,0.0,0.0,0.0,0.0,0.0,"115,103","ST,RW",12005752.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8191.png
6316,South Africa,1471333.0,Relebohile Mofokeng,3.0,10.0,https://images.fotmob.com/image_resources/playerimages/1471333.png,170.0,21.0,2004-10-23,7978,Union St.Gilloise,Attacker,6.27,0.0,0.0,0.0,0.0,0.0,"85,87,83,78","CAM,LW,RW,LM",1744922.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7978.png
6316,South Africa,1394951.0,Thapelo Maseko,3.0,12.0,https://images.fotmob.com/image_resources/playerimages/1394951.png,178.0,22.0,2003-11-11,4530,Mamelodi Sundowns FC,Attacker,6.56,0.0,0.0,0.0,0.0,0.0,"103,87","RW,LW",539836.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
6316,South Africa,1137059.0,Evidence Makgopa,3.0,23.0,https://images.fotmob.com/image_resources/playerimages/1137059.png,188.0,26.0,2000-06-05,7866,Orlando Pirates,Attacker,5.99,0.0,0.0,0.0,0.0,0.0,115,ST,648428.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7866.png
6316,South Africa,1076668.0,Iqraam Rayners,3.0,27.0,https://images.fotmob.com/image_resources/playerimages/1076668.png,176.0,30.0,1995-12-19,4530,Mamelodi Sundowns FC,Attacker,,0.0,0.0,0.0,0.0,0.0,115,ST,1728893.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4530.png
7804,Korea Republic,167247.0,Seung-Gyu Kim,0.0,1.0,https://images.fotmob.com/image_resources/playerimages/167247.png,187.0,35.0,1990-09-30,4399,FC Tokyo,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,342457.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4399.png
7804,Korea Republic,848068.0,Bum-Keun Song,0.0,12.0,https://images.fotmob.com/image_resources/playerimages/848068.png,194.0,28.0,1997-10-15,46038,Jeonbuk Hyundai Motors FC,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,820783.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/46038.png
7804,Korea Republic,433265.0,Hyeon-Woo Jo,0.0,21.0,https://images.fotmob.com/image_resources/playerimages/433265.png,189.0,34.0,1991-09-25,133896,Ulsan HD FC,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,349341.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/133896.png
7804,Korea Republic,1232253.0,Han-Beom Lee,1.0,2.0,https://images.fotmob.com/image_resources/playerimages/1232253.png,188.0,24.0,2002-06-17,8113,FC Midtjylland,Defender,,0.0,0.0,0.0,0.0,0.0,33,CB,1582623.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8113.png
7804,Korea Republic,1232264.0,Gi-Hyuk Lee,1.0,3.0,https://images.fotmob.com/image_resources/playerimages/1232264.png,184.0,26.0,2000-07-07,164734,Gangwon FC,Defender,,0.0,0.0,0.0,0.0,0.0,"36,76,38","CB,CM,LB",630113.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/164734.png
7804,Korea Republic,828159.0,Min-Jae Kim,1.0,4.0,https://images.fotmob.com/image_resources/playerimages/828159.png,188.0,29.0,1996-11-15,9823,Bayern München,Defender,,0.0,0.0,0.0,0.0,0.0,36,CB,25460462.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9823.png
7804,Korea Republic,1053477.0,Tae-Hyeon Kim,1.0,5.0,https://images.fotmob.com/image_resources/playerimages/1053477.png,186.0,25.0,2000-09-17,4397,Kashima Antlers,Defender,,0.0,0.0,0.0,0.0,0.0,36,CB,,,,,https://images.fotmob.com/image_resources/logo/teamlogo/4397.png
7804,Korea Republic,1326507.0,Wi-Je Cho,1.0,14.0,https://images.fotmob.com/image_resources/playerimages/1326507.png,189.0,24.0,2001-08-25,46038,Jeonbuk Hyundai Motors FC,Defender,,0.0,0.0,0.0,0.0,0.0,35,CB,268852.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/46038.png
7804,Korea Republic,828273.0,Moon-Hwan Kim,1.0,15.0,https://images.fotmob.com/image_resources/playerimages/828273.png,172.0,30.0,1995-08-01,133900,Daejeon Hana Citizen,Defender,,0.0,0.0,0.0,0.0,0.0,"32,62","RB,RWB",562840.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/133900.png
7804,Korea Republic,1132818.0,Young-Woo Seol,1.0,22.0,https://images.fotmob.com/image_resources/playerimages/1132818.png,180.0,27.0,1998-12-05,8687,FK Crvena Zvezda,Defender,,0.0,0.0,0.0,0.0,0.0,"32,62,38,68,86","RB,RWB,LB,LWB,CAM",2998537.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8687.png
7804,Korea Republic,623698.0,In-Beom Hwang,2.0,6.0,https://images.fotmob.com/image_resources/playerimages/623698.png,177.0,29.0,1996-09-20,10235,Feyenoord,Midfielder,,0.0,0.0,0.0,0.0,0.0,"64,75,85","CDM,CM,CAM",5708251.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10235.png
7804,Korea Republic,848102.0,Seung-Ho Paik,2.0,8.0,https://images.fotmob.com/image_resources/playerimages/848102.png,180.0,29.0,1997-03-17,8658,Birmingham City,Midfielder,,0.0,0.0,0.0,0.0,0.0,"66,76,85","CDM,CM,CAM",1434769.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8658.png
7804,Korea Republic,523749.0,Jae-Sung Lee,2.0,10.0,https://images.fotmob.com/image_resources/playerimages/523749.png,180.0,33.0,1992-08-10,9905,Mainz 05,Midfielder,,0.0,0.0,0.0,0.0,0.0,"77,86,78,107,105,66","CM,CAM,LM,LW,ST,CDM",1537636.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9905.png
7804,Korea Republic,1107251.0,Tae-Seok Lee,2.0,13.0,https://images.fotmob.com/image_resources/playerimages/1107251.png,174.0,23.0,2002-07-28,10011,Austria Wien,Midfielder,,0.0,0.0,0.0,0.0,0.0,"68,78","LWB,LM",1314315.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10011.png
7804,Korea Republic,925647.0,Jin-Seob Park,2.0,16.0,https://images.fotmob.com/image_resources/playerimages/925647.png,184.0,30.0,1995-10-23,51443,Zhejiang Professional,Midfielder,,0.0,0.0,0.0,0.0,0.0,"66,35,76","CDM,CB,CM",677754.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/51443.png
7804,Korea Republic,1386482.0,Jun-Ho Bae,2.0,17.0,https://images.fotmob.com/image_resources/playerimages/1386482.png,180.0,22.0,2003-08-21,10194,Stoke City,Midfielder,,0.0,0.0,0.0,0.0,0.0,"85,77","CAM,CM",,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10194.png
7804,Korea Republic,940976.0,Kang-In Lee,2.0,19.0,https://images.fotmob.com/image_resources/playerimages/940976.png,173.0,25.0,2001-02-19,9847,Paris Saint-Germain,Midfielder,,0.0,0.0,0.0,0.0,0.0,"73,103,84,72,105","CM,RW,CAM,RM,ST",27653364.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9847.png
7804,Korea Republic,1185902.0,Jens Castrop,2.0,23.0,https://images.fotmob.com/image_resources/playerimages/1185902.png,177.0,22.0,2003-07-29,9788,Borussia Mönchengladbach,Midfielder,,0.0,0.0,0.0,0.0,0.0,"68,78,74,86,62,72,88","LWB,LM,CM,CAM,RWB,RM,LW",6885816.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9788.png
7804,Korea Republic,622980.0,Jin-Gyu Kim,2.0,24.0,https://images.fotmob.com/image_resources/playerimages/622980.png,177.0,29.0,1997-02-24,46038,Jeonbuk Hyundai Motors FC,Midfielder,,0.0,0.0,0.0,0.0,0.0,"86,66,74","CAM,CDM,CM",628845.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/46038.png
7804,Korea Republic,212867.0,Heung-Min Son,3.0,7.0,https://images.fotmob.com/image_resources/playerimages/212867.png,184.0,34.0,1992-07-08,867280,Los Angeles FC,Attacker,,0.0,0.0,0.0,0.0,0.0,"105,85,87","ST,CAM,LW",9330272.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/867280.png
7804,Korea Republic,1026781.0,Gue-Sung Cho,3.0,9.0,https://images.fotmob.com/image_resources/playerimages/1026781.png,188.0,28.0,1998-01-25,8113,FC Midtjylland,Attacker,,0.0,0.0,0.0,0.0,0.0,"105,84,75","ST,CAM,CM",1984902.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8113.png
7804,Korea Republic,620026.0,Hee-Chan Hwang,3.0,11.0,https://images.fotmob.com/image_resources/playerimages/620026.png,177.0,30.0,1996-01-26,KOR,South Korea,Attacker,,0.0,0.0,0.0,0.0,0.0,"106,107,86","ST,LW,CAM",8258425.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/kor.png
7804,Korea Republic,1044299.0,Hyeon-Gyu Oh,3.0,18.0,https://images.fotmob.com/image_resources/playerimages/1044299.png,183.0,25.0,2001-04-12,10188,Beşiktaş,Attacker,,0.0,0.0,0.0,0.0,0.0,115,ST,12139868.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10188.png
7804,Korea Republic,1232560.0,Hyun-Jun Yang,3.0,20.0,https://images.fotmob.com/image_resources/playerimages/1232560.png,179.0,24.0,2002-05-25,9925,Celtic,Attacker,,0.0,0.0,0.0,0.0,0.0,"103,87,62,72","RW,LW,RWB,RM",3785147.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/9925.png
7804,Korea Republic,1107283.0,Ji-Sung Eom,3.0,25.0,https://images.fotmob.com/image_resources/playerimages/1107283.png,174.0,24.0,2002-05-09,10003,Swansea City,Attacker,,0.0,0.0,0.0,0.0,0.0,"87,78,83","LW,LM,RW",1529303.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10003.png
7804,Korea Republic,954131.0,Dong-Gyeong Lee,3.0,26.0,https://images.fotmob.com/image_resources/playerimages/954131.png,175.0,28.0,1997-09-20,133896,Ulsan HD FC,Attacker,,0.0,0.0,0.0,0.0,0.0,"104,85,72,103","ST,CAM,RM,RW",1025041.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/133896.png
8496,Czechia,1077903.0,Matej Kovár,0.0,1.0,https://images.fotmob.com/image_resources/playerimages/1077903.png,196.0,26.0,2000-05-17,8640,PSV Eindhoven,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,5804452.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/8640.png
8496,Czechia,463967.0,Jindrich Stanek,0.0,16.0,https://images.fotmob.com/image_resources/playerimages/463967.png,192.0,30.0,1996-04-27,7787,Slavia Prague,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,1314225.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7787.png
8496,Czechia,1186978.0,Lukás Hornícek,0.0,23.0,https://images.fotmob.com/image_resources/playerimages/1186978.png,197.0,24.0,2002-07-13,10264,Braga,Keeper,,0.0,0.0,0.0,0.0,0.0,11,GK,13524966.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/10264.png
8496,Czechia,1085401.0,David Zima,1.0,2.0,https://images.fotmob.com/image_resources/playerimages/1085401.png,190.0,25.0,2000-11-08,7787,Slavia Prague,Defender,,0.0,0.0,0.0,0.0,0.0,35,CB,5890099.0,,,,https://images.fotmob.com/image_resources/logo/teamlogo/7787.png
